group,cat,file,author_surname,author_name,title,publ_in,url,publ_part,publ_place,publisher,year,pages,length,alt_orth,errors,comments,author_surname_1,author_name_1,author_surname_2,author_name_2,author_surname_3,author_name_3,author_surname_4,author_name_4,author_surname_5,author_name_5,author_surname_6,author_name_6,author_surname_7,author_name_7,author_surname_8,author_name_8,author_surname_9,author_name_9,author_surname_10,author_name_10
so-so,F,F_Kriachko_Kosmichni_teleskopy_2016.txt,Крячко,Іван,Космічні телескопи-флагмани,Країна знань,https://www.krainaz.org/ua/2016-03-04/599-telescopes,,Київ,громадська організація «Науково-освітня спілка «Майбутнє»,2016,,989,0,"металобрухт – брухт; задовільнити – задовольнити; в 2009 р. – у 2009 р.; 1,3 м. – 1,3 м",,,,,,,,,,,,,,,,,,,,,
so-so,F,F_Lizunov_Ukrainski_Suputnykovi_Proekty_Ionosfernykh_Sposterezhen_2014.txt,Лізунов,Георгій,Українські супутникові проекти іоносферних спостережень,Світогляд,,6,Київ,Національна академія наук України,2014,18-24,1019,0,"постановки завдань - формулювання завдань; вирішенні масштабних завдань - розв'язанні масштабних завдань; Незважаючи на - Попри; в тому числі, - в тому числі; супутникового кластеру – супутникового кластера; збору та передачі - збирання та передавання; широкого спектру – широкого спектра; домінуючої – панівної; оснащалися – оснащувалися; Оренбургська – Оренбурзька",,,,,,,,,,,,,,,,,,,,,
so-so,F,F_Lomakina_Nemaie_zhodnoho_doslidzhennia_2017.txt,Ломакіна,Ангеліна,"«Немає жодного дослідження, що ГМО небезпечні для здоров’я»: розмова з молекулярною біологинею",Platfor.ma,http://projects.platfor.ma/ruslana-gmo-radchuk/,,,,2017,,1047,0," достовірної — правдивої; Насправді, вже - Насправді вже ",,,,,,,,,,,,,,,,,,,,,
so-so,F,F_Malanyuk_Tryufeli_2012.txt,Маланюк,Василь,Трюфелі,Станіславівський натураліст,http://www.naturalist.if.ua/?p=5430,,,,2012,,1037,1,"Відносяться вони - Належать вони; бульбовидне - бульбоподібне; м’якоть – м’якуш; візерунку - візерунка; мушу однак - мушу, однак,; дороговизна – дорожнеча; по запаху - за запахом; споконвіків – споконвіку; Тому, зараз - Тому зараз; плодоносять – дають врожай; ",,,,,,,,,,,,,,,,,,,,,
so-so,F,F_Monastyrskyi_Omolodzhenja_orhanismu_2017.txt,Монастирський,Володимир,Омолодження організму: чи існує в принципі реальна можливість омолодити старий організм до юного віку?,Світогляд,https://www.mao.kiev.ua/biblio/jscans/svitogliad/svit-2017-12-2/svitoglyad-2017-2-10-monastyrsky.pdf,2(64),Київ,,2017,44-51,1242,0,генезу із зниженням їх функцій - генезу зі зниженням їхніх функцій; органів із зниженням їхніх функцій - органів зі зниженням їхніх функцій; їх стану - їхнього стану; їх активності - їхньої активності; їх організму - їхнього організму,,,,,,,,,,,,,,,,,,,,,
so-so,F,F_Parnovskyi_Yak_vlashtovano_Vsesvit_2019.txt,,,Як влаштовано Всесвіт. Вступ до сучасної космології,,,,Львів,Видавництво Старого Лева,2019,13-15,624,0,"після відкриття сером Ісааком Ньютоном закону - після того, як сер Ісаак Ньютон відкрив закон; 10,3 метрів – 10,3 метра; більш щільна - щільніша; більш низької – нижчої; призводило до утворення - приводило до утворення",,Парновський,Олексій,Парновський,Сергій,,,,,,,,,,,,,,,,
so-so,F,F_Parnykoza_Antarktychna_Odisseya_2016.txt,Парникоза,І.,Антарктична Одіссея,Країна знань,https://www.krainaz.org/ua/2016-01-02/110-antarctica,,Київ,громадська організація «Науково-освітня спілка «Майбутнє»,2016,,1053,0,По мірі - В міру; складеної в XV ст. турецьким мореплавцем Хаджі Мухеддін Пірі ібн Хаджі Мехмедом - яку склав у XV ст. турецький мореплавець Хаджі Мухеддін Пірі ібн Хаджі Мехмед; порахувавши - вважаючи; достовірне - правдиве; тутешнього пагорбу – тутешнього пагорба; оволодіння - заволодіння,,,,,,,,,,,,,,,,,,,,,
so-so,F,F_Rybalko_Sensatsiya_iz_okeanskykh_hlybyn_2013(pomylky).txt,Рибалко,Павло,Сенсація із океанських глибин,Народне слово,,1,Кіровоград,,2013,11,244,0,ГЄС - ГЕС; знаходилась - розташовувалась; в Пирогово - в Пироговому,,,,,,,,,,,,,,,,,,,,,
so-so,F,F_Skyba_Kreatyvna_ekonomika_2015(pomylky).txt,Скиба,Микола,Креативна економіка. Творити – значить існувати,Культура. Завтра,,,Київ,ВД «АДЕФ-Україна»,2015,119–125,2139,0,"переробкою - переробленням; відображаються - відбиваються; призвела - привела; відобразилося - відбилося; це один із резонів, чому - зокрема через це; індустріальній - індустрійній; постіндустріальному  - постіндустрійному; пост постіндустріальній - постпостіндустрійній; творчої економіки - креативної економіки; з Кейптауні - в Кейптауні; залінковують між собою - поєднують; Варшавської - варшавської; аплікації на працевлаштування - заяви/пакет документів на працевлаштування; численність тих - кількість тих; категорій. Як-от - категорій, як-от",,,,,,,,,,,,,,,,,,,,,
so-so,F,F_Sukhomlyn_Hryby_Ukrayiny_1_2013(pomylky).txt,,,Гриби України : Атлас-довідник,,,,Київ,KM Publishing,2013,4-5,907,0," незважаючи на те, що — хоч; полювання, щодо - полювання щодо; дане видання - це видання; користуватися широким попитом — мати попит; їх основні ознаки - їхні основні ознаки; їх природу - їхню природу; вузів — вишів; невірно — помилково; такого роду книгу — таку книгу; даного матеріалу — цього матеріалу;",,Сухомлин,Марина,Джаган,Вероніка,,,,,,,,,,,,,,,,
so-so,F,F_Sukhomlyn_Hryby_Ukrayiny_2_2013(rozbytyi na 2fr.).txt,,,Гриби України : Атлас-довідник,,,,Київ,KM Publishing,2013,5-7,1289,0,"більше 45 000 видів — понад 45 000 видів; їх основна функція — їхня основна функція; як у зморшок - як у зморшків; більшість їх зростають — більшість їх зростає; гіменофора - гіменофору; наприклад у - наприклад, у; їх поверхні - їхній поверхні",цей фрагмент розбитий на два прийнятні,Сухомлин,Марина,Джаган,Вероніка,,,,,,,,,,,,,,,,
so-so,F,F_Svachii_Systemy_koordynat_2010.txt,Свачій,Мирослав,Системи координат у космічному просторі,Український астрономічний портал,http://www.astrosvit.in.ua/statti/astrometriia-a/systemy-koordynat-u-kosmichnomu-prostori,,Київ,,2010,,1004,0,Будучи - Бувши; важко розв’язуване - важкорозв’язувне,,,,,,,,,,,,,,,,,,,,,
